100 544
200 1019
300 1492
400 1966
500 2462
600 2937
700 3411
800 3885
900 4360
1000 6425
1100 6942
1200 7497
1300 7977
1400 8449
1500 8946
1600 9419
1700 9906
1800 10378
1900 10850
2000 11322
2100 11799
2200 12281
2300 12763
2400 13239
2500 13714
2600 14206
2700 14688
2800 15169
2900 15656
3000 16145
3100 16623
3200 17095
3300 17567
3400 18051
3500 18523
3600 19006
3700 19487
3800 19970
3900 20481
4000 20954
4100 21425
4200 21897
4300 22382
4400 22862
4500 23336
4600 23820
4700 24300
4800 24774
4900 25248
5000 25729
5100 26213
5200 26697
5300 27169
5400 27647
5500 28130
5600 28608
5700 29085
5800 29561
5900 30042
6000 30518
6100 30994
6200 31475
6300 31951
6400 32437
6500 32917
6600 33398
6700 33878
6800 34353
6900 34828
7000 35308
7100 35790
7200 36262
7300 36734
7400 37205
7500 37678
7600 38161
7700 38634
7800 39114
7900 39592
8000 40070
8100 40547
8200 41020
8300 41496
8400 41977
8500 42455
8600 42930
8700 43410
8800 43885
8900 44371
9000 44846
9100 45321
9200 45808
9300 46283
9400 46763
9500 47250
9600 47725
9700 48202
9800 48679
9900 49154
10000 49637
10100 50109
